hold	lock	stop	trail	months	wins	trades	total	avg	field_avg	lift	pos_years	n_years
17280	0	6	25	52	19	455	-109.71	-0.2411	-0.2418	0.0007	2	5
17280	0	6	30	51	17	452	-192.88	-0.4267	-0.3520	-0.0747	2	5
17280	0	6	100	53	17	478	-99.96	-0.2091	-0.1103	-0.0989	2	5
17280	0	8	3	49	25	376	-0.80	-0.0021	-0.4481	0.4459	4	5
17280	0	8	4	53	26	387	128.97	0.3333	-0.2831	0.6163	5	5
17280	0	8	5	53	25	445	92.37	0.2076	-0.1323	0.3399	4	5
17280	0	8	6	50	28	360	232.58	0.6460	-0.0191	0.6651	4	5
17280	0	8	7	47	22	331	-41.63	-0.1258	-0.1545	0.0287	3	5
17280	0	8	8	48	23	359	-48.71	-0.1357	-0.2268	0.0912	4	5
17280	0	8	9	46	14	367	-265.85	-0.7244	-0.2760	-0.4484	1	5
17280	0	8	10	46	12	336	-165.54	-0.4927	-0.3764	-0.1162	1	5
17280	0	8	12	45	16	299	-60.22	-0.2014	-0.2783	0.0769	2	5
17280	0	8	14	45	16	319	23.65	0.0741	-0.3973	0.4714	3	5
17280	0	8	16	44	16	321	-163.54	-0.5095	-0.4015	-0.1079	0	5
17280	0	8	20	50	20	390	-159.48	-0.4089	-0.4011	-0.0079	1	5
17280	0	8	25	51	20	398	-122.04	-0.3066	-0.0335	-0.2731	2	5
17280	0	8	30	52	20	408	-158.32	-0.3880	-0.1397	-0.2483	2	5
17280	0	8	100	51	20	422	-150.63	-0.3570	-0.0879	-0.2691	2	5
17280	0	10	3	51	28	402	84.16	0.2093	-0.4195	0.6289	4	5
17280	0	10	4	55	30	388	238.13	0.6137	-0.1761	0.7898	5	5
17280	0	10	5	54	30	463	288.42	0.6229	-0.1068	0.7298	5	5
17280	0	10	6	50	25	353	330.52	0.9363	-0.0702	1.0065	5	5
17280	0	10	7	49	26	372	362.48	0.9744	-0.0614	1.0358	4	5
17280	0	10	8	51	24	406	255.47	0.6292	-0.1216	0.7508	3	5
17280	0	10	9	50	23	400	158.10	0.3953	-0.3360	0.7313	3	5
17280	0	10	10	50	17	398	23.97	0.0602	-0.4660	0.5262	3	5
17280	0	10	12	50	20	367	-24.49	-0.0667	-0.4454	0.3786	3	5
17280	0	10	14	50	23	361	-3.90	-0.0108	-0.5741	0.5633	3	5
17280	0	10	16	50	22	381	-103.33	-0.2712	-0.5634	0.2922	2	5
17280	0	10	20	54	26	428	44.36	0.1036	-0.2538	0.3575	2	5
17280	0	10	25	55	28	431	27.92	0.0648	0.0355	0.0293	2	5
17280	0	10	30	53	25	431	-79.79	-0.1851	-0.0208	-0.1643	2	5
17280	0	10	100	55	23	435	-29.15	-0.0670	0.0327	-0.0997	1	5
17280	0	12	3	50	27	381	50.98	0.1338	-0.4445	0.5784	4	5
17280	0	12	4	55	28	396	118.53	0.2993	-0.1958	0.4951	4	5
17280	0	12	5	54	29	452	147.85	0.3271	-0.0072	0.3343	4	5
17280	0	12	6	53	26	372	200.20	0.5382	0.0807	0.4575	3	5
17280	0	12	7	49	24	364	148.97	0.4093	-0.0331	0.4423	4	5
17280	0	12	8	52	25	402	112.76	0.2805	-0.0303	0.3108	3	5
17280	0	12	9	52	22	411	20.19	0.0491	-0.0712	0.1203	3	5
17280	0	12	10	51	21	426	-119.33	-0.2801	-0.2631	-0.0170	2	5
17280	0	12	12	52	19	365	-195.72	-0.5362	-0.3227	-0.2135	2	5
17280	0	12	14	53	23	391	-36.06	-0.0922	-0.1905	0.0982	2	5
17280	0	12	16	53	24	398	-198.21	-0.4980	-0.2382	-0.2599	2	5
17280	0	12	20	55	25	414	-172.60	-0.4169	-0.2408	-0.1761	2	5
17280	0	12	25	53	23	410	-156.12	-0.3808	-0.0717	-0.3091	1	5
17280	0	12	30	52	21	411	-263.23	-0.6405	-0.1439	-0.4966	1	5
17280	0	12	100	54	20	417	-283.62	-0.6802	-0.0423	-0.6379	1	5
17280	0	14	3	50	27	387	64.45	0.1665	-0.3742	0.5407	4	5
17280	0	14	4	52	28	356	149.44	0.4198	-0.0139	0.4337	5	5
17280	0	14	5	54	28	439	93.06	0.2120	-0.0173	0.2293	3	5
17280	0	14	6	52	29	345	213.48	0.6188	0.1777	0.4411	4	5
17280	0	14	7	49	20	357	-4.51	-0.0126	0.0448	-0.0574	3	5
17280	0	14	8	52	23	402	-16.86	-0.0419	-0.1342	0.0922	3	5
17280	0	14	9	53	25	387	-26.37	-0.0682	0.1313	-0.1994	3	5
17280	0	14	10	53	21	382	-72.22	-0.1891	-0.1540	-0.0351	2	5
17280	0	14	12	54	21	359	91.09	0.2537	-0.1362	0.3899	3	5
17280	0	14	14	54	25	387	38.63	0.0998	-0.0612	0.1610	3	5
17280	0	14	16	54	24	400	-5.55	-0.0139	0.0378	-0.0517	2	5
17280	0	14	20	55	23	409	81.35	0.1989	0.1708	0.0281	2	5
17280	0	14	25	55	23	409	-76.34	-0.1867	0.2775	-0.4642	2	5
17280	0	14	30	53	23	413	-94.94	-0.2299	0.2581	-0.4880	1	5
17280	0	14	100	54	23	415	-85.85	-0.2069	0.2922	-0.4991	2	5
17280	0	16	3	50	28	390	250.88	0.6433	-0.3392	0.9825	5	5
17280	0	16	4	53	30	413	258.77	0.6266	0.0285	0.5980	4	5
17280	0	16	5	54	30	441	298.83	0.6776	0.0408	0.6369	4	5
17280	0	16	6	52	25	359	84.56	0.2355	0.2132	0.0223	3	5
17280	0	16	7	49	24	358	100.13	0.2797	0.0853	0.1944	3	5
17280	0	16	8	50	24	404	84.98	0.2103	-0.0542	0.2645	3	5
17280	0	16	9	52	22	396	-89.79	-0.2267	0.0010	-0.2277	3	5
17280	0	16	10	52	23	374	-5.94	-0.0159	0.1104	-0.1263	3	5
17280	0	16	12	53	25	362	115.04	0.3178	-0.1150	0.4328	2	5
17280	0	16	14	52	25	384	60.48	0.1575	-0.1344	0.2919	3	5
17280	0	16	16	51	24	372	31.14	0.0837	0.0535	0.0302	3	5
17280	0	16	20	54	24	404	157.71	0.3904	0.0927	0.2976	3	5
17280	0	16	25	54	20	394	-30.28	-0.0768	0.1703	-0.2471	2	5
17280	0	16	30	53	20	391	-28.61	-0.0732	0.2851	-0.3583	1	5
17280	0	16	100	54	19	403	-2.10	-0.0052	0.3382	-0.3434	1	5
17280	0	20	3	51	27	369	199.17	0.5398	-0.1898	0.7295	5	5
17280	0	20	4	53	28	433	94.85	0.2191	-0.0342	0.2533	4	5
17280	0	20	5	54	28	462	137.75	0.2982	0.0432	0.2550	4	5
17280	0	20	6	50	23	377	-5.84	-0.0155	0.1813	-0.1968	2	5
17280	0	20	7	49	24	363	43.22	0.1191	0.0319	0.0872	2	5
17280	0	20	8	51	25	372	27.58	0.0741	-0.1715	0.2457	2	5
17280	0	20	9	51	26	374	-87.86	-0.2349	-0.0538	-0.1811	2	5
17280	0	20	10	52	24	366	-60.52	-0.1654	-0.1131	-0.0523	2	5
17280	0	20	12	51	27	358	245.02	0.6844	0.0642	0.6202	3	5
17280	0	20	14	51	26	364	43.75	0.1202	-0.0627	0.1829	4	5
17280	0	20	16	53	25	369	17.39	0.0471	-0.1006	0.1477	3	5
17280	0	20	20	54	22	383	39.90	0.1042	0.0920	0.0121	2	5
17280	0	20	25	54	19	392	-68.71	-0.1753	0.1080	-0.2833	2	5
17280	0	20	30	52	18	371	-68.16	-0.1837	0.0742	-0.2580	2	5
17280	0	20	100	53	19	378	-56.14	-0.1485	0.2079	-0.3564	2	5
17280	0	25	3	55	32	397	216.74	0.5459	-0.2570	0.8029	5	5
17280	0	25	4	53	30	421	205.87	0.4890	0.0259	0.4631	3	5
17280	0	25	5	54	28	439	145.33	0.3311	0.0555	0.2755	3	5
17280	0	25	6	51	24	350	84.35	0.2410	0.0154	0.2256	3	5
17280	0	25	7	49	25	362	145.20	0.4011	0.0691	0.3320	2	5
17280	0	25	8	52	27	376	250.56	0.6664	0.1535	0.5128	2	5
17280	0	25	9	50	25	363	-95.78	-0.2639	0.0166	-0.2804	2	5
17280	0	25	10	51	25	352	75.20	0.2136	-0.0306	0.2443	2	5
17280	0	25	12	51	23	336	67.42	0.2006	0.1459	0.0548	3	5
17280	0	25	14	50	24	367	104.94	0.2859	0.0233	0.2626	2	5
17280	0	25	16	50	24	349	-46.95	-0.1345	-0.0312	-0.1033	2	5
17280	0	25	20	54	23	382	157.48	0.4122	0.1115	0.3008	3	5
17280	0	25	25	54	21	380	57.28	0.1507	0.1531	-0.0024	2	5
17280	0	25	30	52	20	367	-24.23	-0.0660	0.1659	-0.2319	2	5
17280	0	25	100	53	20	379	75.82	0.2000	0.2757	-0.0757	2	5
17280	0	30	3	52	33	364	146.66	0.4029	-0.2533	0.6562	5	5
17280	0	30	4	52	31	417	288.48	0.6918	0.0212	0.6706	4	5
17280	0	30	5	54	31	462	269.09	0.5824	0.2285	0.3539	3	5
17280	0	30	6	51	25	369	126.30	0.3423	0.1663	0.1760	3	5
17280	0	30	7	50	26	362	309.00	0.8536	0.0991	0.7545	3	5
17280	0	30	8	51	28	395	118.77	0.3007	0.1290	0.1717	3	5
17280	0	30	9	49	25	377	-96.06	-0.2548	0.0183	-0.2731	2	5
17280	0	30	10	52	27	379	58.51	0.1544	0.1138	0.0406	2	5
17280	0	30	12	54	27	376	52.14	0.1387	0.0419	0.0968	2	5
17280	0	30	14	52	28	391	329.83	0.8435	0.0067	0.8368	4	5
17280	0	30	16	52	24	382	88.97	0.2329	-0.0220	0.2549	3	5
17280	0	30	20	54	20	398	14.21	0.0357	-0.0026	0.0383	2	5
17280	0	30	25	54	23	397	171.27	0.4314	0.1008	0.3307	3	5
17280	0	30	30	53	19	387	-53.80	-0.1390	0.0566	-0.1956	2	5
17280	0	30	100	54	19	386	81.95	0.2123	0.1746	0.0377	2	5
17280	0	40	3	52	30	374	147.81	0.3952	-0.2555	0.6507	4	5
17280	0	40	4	53	31	433	302.98	0.6997	-0.0649	0.7646	4	5
17280	0	40	5	54	28	472	233.38	0.4944	0.1579	0.3366	3	5
17280	0	40	6	51	24	361	-2.05	-0.0057	0.1969	-0.2026	3	5
17280	0	40	7	51	24	364	289.23	0.7946	0.0913	0.7033	3	5
17280	0	40	8	53	26	403	117.44	0.2914	0.2675	0.0240	2	5
17280	0	40	9	50	26	378	-44.86	-0.1187	0.0946	-0.2133	1	5
17280	0	40	10	52	25	374	-64.46	-0.1724	0.1349	-0.3073	1	5
17280	0	40	12	53	28	381	86.76	0.2277	0.2164	0.0113	3	5
17280	0	40	14	52	22	384	147.27	0.3835	0.1143	0.2692	2	5
17280	0	40	16	52	23	392	153.65	0.3920	0.0817	0.3102	3	5
17280	0	40	20	54	20	402	-49.87	-0.1241	0.0292	-0.1533	3	5
17280	0	40	25	54	23	406	86.14	0.2122	0.2313	-0.0191	2	5
17280	0	40	30	54	20	393	-125.84	-0.3202	0.1793	-0.4995	2	5
17280	0	40	100	54	19	408	-24.49	-0.0600	0.2400	-0.3000	2	5
17280	0	60	3	52	31	367	180.70	0.4924	-0.2591	0.7514	5	5
17280	0	60	4	53	31	440	229.61	0.5218	-0.0779	0.5998	4	5
17280	0	60	5	54	27	467	210.22	0.4501	0.1546	0.2956	3	5
17280	0	60	6	51	24	357	-4.09	-0.0115	0.0777	-0.0892	3	5
17280	0	60	7	51	24	364	304.46	0.8364	0.0772	0.7592	3	5
17280	0	60	8	52	27	401	155.98	0.3890	0.2620	0.1270	2	5
17280	0	60	9	50	25	376	-22.79	-0.0606	0.0856	-0.1462	1	5
17280	0	60	10	50	26	367	148.56	0.4048	-0.0276	0.4324	3	5
17280	0	60	12	53	29	380	209.03	0.5501	0.1851	0.3650	4	5
17280	0	60	14	52	23	383	193.63	0.5056	0.0872	0.4184	2	5
17280	0	60	16	52	23	388	84.54	0.2179	0.0585	0.1594	3	5
17280	0	60	20	54	21	399	140.44	0.3520	0.0719	0.2801	4	5
17280	0	60	25	53	24	404	249.65	0.6179	0.2546	0.3634	3	5
17280	0	60	30	53	21	390	77.43	0.1985	0.1838	0.0148	3	5
17280	0	60	100	54	19	408	-22.86	-0.0560	0.1998	-0.2558	1	5
17280	0	99	3	52	31	368	221.65	0.6023	-0.2125	0.8149	4	5
17280	0	99	4	53	31	437	318.80	0.7295	-0.0267	0.7562	4	5
17280	0	99	5	54	27	467	283.27	0.6066	0.2103	0.3963	3	5
17280	0	99	6	51	24	357	-4.09	-0.0115	0.1196	-0.1310	2	5
17280	0	99	7	51	24	364	304.46	0.8364	0.1244	0.7120	3	5
17280	0	99	8	52	27	401	155.98	0.3890	0.3015	0.0874	2	5
17280	0	99	9	50	25	376	-22.79	-0.0606	0.1425	-0.2031	1	5
17280	0	99	10	50	26	367	148.56	0.4048	0.0505	0.3543	3	5
17280	0	99	12	53	29	380	209.03	0.5501	0.2601	0.2900	4	5
17280	0	99	14	52	23	383	193.63	0.5056	0.1082	0.3973	2	5
17280	0	99	16	52	23	388	84.54	0.2179	0.0729	0.1449	3	5
17280	0	99	20	54	21	399	140.44	0.3520	0.0780	0.2740	4	5
17280	0	99	25	54	24	405	237.67	0.5868	0.2576	0.3292	3	5
17280	0	99	30	53	21	390	77.43	0.1985	0.1924	0.0061	3	5
17280	0	99	100	54	19	408	-22.86	-0.0560	0.2100	-0.2661	1	5
17280	2	6	3	45	23	342	-108.44	-0.3171	-0.3758	0.0587	2	5
17280	2	6	4	47	21	379	-167.87	-0.4429	-0.4388	-0.0041	2	5
17280	2	6	5	48	23	409	-153.52	-0.3753	-0.4090	0.0336	2	5
17280	2	6	6	46	22	408	-146.31	-0.3586	-0.4577	0.0991	3	5
17280	2	6	7	48	24	415	-134.67	-0.3245	-0.4135	0.0891	3	5
17280	2	6	8	50	24	448	-128.41	-0.2866	-0.3891	0.1024	3	5
17280	2	6	9	51	23	467	-134.88	-0.2888	-0.3656	0.0768	4	5
17280	2	6	10	49	22	489	-143.04	-0.2925	-0.4116	0.1191	3	5
17280	2	6	12	50	22	496	-99.39	-0.2004	-0.4036	0.2032	4	5
17280	2	6	14	51	22	500	-98.60	-0.1972	-0.3672	0.1700	4	5
17280	2	6	16	51	21	489	-109.29	-0.2235	-0.3647	0.1412	3	5
17280	2	6	20	52	22	559	-86.34	-0.1545	-0.3508	0.1963	3	5
17280	2	6	25	52	22	559	-86.34	-0.1545	-0.3498	0.1954	3	5
17280	2	6	30	52	22	559	-86.34	-0.1545	-0.3498	0.1954	3	5
17280	2	6	100	54	24	586	-84.00	-0.1434	-0.3911	0.2477	3	5
17280	2	8	3	46	22	367	-147.51	-0.4019	-0.3332	-0.0687	2	5
17280	2	8	4	47	22	387	-148.80	-0.3845	-0.3496	-0.0349	2	5
17280	2	8	5	47	21	392	-144.23	-0.3679	-0.3489	-0.0190	2	5
17280	2	8	6	47	23	369	-109.86	-0.2977	-0.3034	0.0056	2	5
17280	2	8	7	50	23	377	-124.95	-0.3314	-0.3287	-0.0028	2	5
17280	2	8	8	50	21	390	-160.46	-0.4114	-0.3330	-0.0785	1	5
17280	2	8	9	51	21	410	-169.70	-0.4139	-0.3388	-0.0751	1	5
17280	2	8	10	51	20	425	-220.69	-0.5193	-0.3398	-0.1795	1	5
17280	2	8	12	49	18	433	-233.07	-0.5383	-0.3335	-0.2048	1	5
17280	2	8	14	50	19	478	-271.63	-0.5683	-0.3839	-0.1844	1	5
17280	2	8	16	49	19	477	-263.32	-0.5520	-0.4119	-0.1401	1	5
17280	2	8	20	51	21	542	-262.85	-0.4850	-0.3906	-0.0943	2	5
17280	2	8	25	51	21	542	-262.85	-0.4850	-0.3911	-0.0939	2	5
17280	2	8	30	51	21	542	-262.85	-0.4850	-0.3885	-0.0965	2	5
17280	2	8	100	54	23	551	-211.10	-0.3831	-0.3807	-0.0024	2	5
17280	2	10	3	52	27	384	-45.68	-0.1190	-0.3538	0.2348	4	5
17280	2	10	4	49	26	398	-91.14	-0.2290	-0.3414	0.1124	3	5
17280	2	10	5	51	28	406	-59.17	-0.1457	-0.3902	0.2444	4	5
17280	2	10	6	53	25	416	-95.81	-0.2303	-0.3452	0.1148	4	5
17280	2	10	7	54	28	434	-63.71	-0.1468	-0.3796	0.2328	3	5
17280	2	10	8	54	26	451	-67.58	-0.1498	-0.3805	0.2307	3	5
17280	2	10	9	54	23	447	-125.44	-0.2806	-0.3945	0.1139	3	5
17280	2	10	10	54	24	455	-94.61	-0.2079	-0.3890	0.1811	4	5
17280	2	10	12	54	22	468	-111.15	-0.2375	-0.3944	0.1569	3	5
17280	2	10	14	53	23	456	-83.07	-0.1822	-0.3915	0.2093	3	5
17280	2	10	16	53	23	456	-82.70	-0.1814	-0.3940	0.2126	3	5
17280	2	10	20	54	27	522	-75.62	-0.1449	-0.3888	0.2439	3	5
17280	2	10	25	54	27	522	-75.62	-0.1449	-0.3944	0.2496	3	5
17280	2	10	30	54	27	516	-51.63	-0.1001	-0.3885	0.2885	3	5
17280	2	10	100	55	25	540	-107.95	-0.1999	-0.3703	0.1703	3	5
17280	2	12	3	52	23	372	-133.79	-0.3596	-0.4183	0.0587	2	5
17280	2	12	4	51	20	378	-217.24	-0.5747	-0.2948	-0.2799	1	5
17280	2	12	5	51	23	375	-185.90	-0.4957	-0.3355	-0.1603	2	5
17280	2	12	6	53	24	389	-201.37	-0.5176	-0.3214	-0.1963	2	5
17280	2	12	7	52	24	395	-183.24	-0.4639	-0.3270	-0.1368	2	5
17280	2	12	8	52	24	397	-186.75	-0.4704	-0.3320	-0.1384	2	5
17280	2	12	9	52	24	394	-180.96	-0.4593	-0.3330	-0.1263	2	5
17280	2	12	10	53	23	409	-203.18	-0.4968	-0.4091	-0.0877	3	5
17280	2	12	12	53	23	428	-190.65	-0.4455	-0.3850	-0.0604	3	5
17280	2	12	14	53	22	428	-193.07	-0.4511	-0.3787	-0.0724	3	5
17280	2	12	16	53	22	428	-194.76	-0.4550	-0.3809	-0.0742	3	5
17280	2	12	20	54	20	491	-243.57	-0.4961	-0.4144	-0.0817	2	5
17280	2	12	25	54	20	486	-226.67	-0.4664	-0.4149	-0.0515	2	5
17280	2	12	30	54	22	485	-203.40	-0.4194	-0.4183	-0.0011	2	5
17280	2	12	100	54	20	487	-264.00	-0.5421	-0.4232	-0.1189	1	5
17280	2	14	3	51	23	411	-165.06	-0.4016	-0.3898	-0.0118	3	5
17280	2	14	4	53	23	405	-223.81	-0.5526	-0.3191	-0.2335	1	5
17280	2	14	5	53	23	452	-233.70	-0.5170	-0.3535	-0.1635	2	5
17280	2	14	6	52	24	397	-222.20	-0.5597	-0.3509	-0.2088	1	5
17280	2	14	7	53	21	441	-252.08	-0.5716	-0.3058	-0.2658	1	5
17280	2	14	8	53	22	467	-259.97	-0.5567	-0.3129	-0.2438	1	5
17280	2	14	9	53	24	470	-235.50	-0.5011	-0.3221	-0.1790	2	5
17280	2	14	10	52	23	461	-237.57	-0.5153	-0.3223	-0.1931	1	5
17280	2	14	12	52	24	454	-175.44	-0.3864	-0.3267	-0.0597	2	5
17280	2	14	14	52	24	467	-174.59	-0.3739	-0.3433	-0.0305	3	5
17280	2	14	16	52	23	469	-188.89	-0.4027	-0.3373	-0.0654	3	5
17280	2	14	20	53	22	498	-224.62	-0.4510	-0.3685	-0.0825	2	5
17280	2	14	25	53	22	498	-224.62	-0.4510	-0.3684	-0.0826	2	5
17280	2	14	30	53	22	498	-224.62	-0.4510	-0.3658	-0.0853	2	5
17280	2	14	100	53	22	494	-229.79	-0.4652	-0.3663	-0.0989	2	5
17280	2	16	3	53	26	401	-103.08	-0.2571	-0.3487	0.0916	3	5
17280	2	16	4	53	26	418	-48.39	-0.1158	-0.3410	0.2252	3	5
17280	2	16	5	52	24	398	-108.22	-0.2719	-0.3572	0.0853	3	5
17280	2	16	6	52	23	393	-160.95	-0.4095	-0.3694	-0.0402	2	5
17280	2	16	7	52	21	406	-153.89	-0.3790	-0.3368	-0.0423	3	5
17280	2	16	8	52	20	418	-213.18	-0.5100	-0.3517	-0.1583	2	5
17280	2	16	9	51	19	398	-247.78	-0.6226	-0.3535	-0.2691	2	5
17280	2	16	10	52	22	413	-223.58	-0.5414	-0.3429	-0.1985	1	5
17280	2	16	12	52	22	430	-218.66	-0.5085	-0.3608	-0.1477	1	5
17280	2	16	14	52	25	424	-162.86	-0.3841	-0.3609	-0.0232	2	5
17280	2	16	16	52	24	424	-182.55	-0.4305	-0.3641	-0.0664	2	5
17280	2	16	20	53	26	456	-86.68	-0.1901	-0.3397	0.1496	3	5
17280	2	16	25	53	26	456	-86.68	-0.1901	-0.3401	0.1500	3	5
17280	2	16	30	53	26	457	-74.78	-0.1636	-0.3375	0.1739	3	5
17280	2	16	100	53	26	456	-86.68	-0.1901	-0.3375	0.1474	3	5
17280	2	20	3	50	25	373	-139.24	-0.3733	-0.3658	-0.0075	2	5
17280	2	20	4	51	28	394	-91.16	-0.2314	-0.3663	0.1349	2	5
17280	2	20	5	51	25	381	-143.57	-0.3768	-0.3969	0.0201	2	5
17280	2	20	6	51	26	364	-177.88	-0.4887	-0.4214	-0.0672	1	5
17280	2	20	7	51	24	395	-235.21	-0.5955	-0.4278	-0.1677	0	5
17280	2	20	8	51	23	404	-256.09	-0.6339	-0.4230	-0.2108	0	5
17280	2	20	9	50	22	397	-330.69	-0.8330	-0.4484	-0.3845	0	5
17280	2	20	10	50	23	402	-301.77	-0.7507	-0.4407	-0.3100	0	5
17280	2	20	12	51	25	442	-243.71	-0.5514	-0.3916	-0.1598	0	5
17280	2	20	14	51	25	437	-236.64	-0.5415	-0.4006	-0.1409	1	5
17280	2	20	16	51	25	440	-237.20	-0.5391	-0.4031	-0.1360	1	5
17280	2	20	20	53	27	474	-147.43	-0.3110	-0.3692	0.0582	1	5
17280	2	20	25	53	28	474	-135.95	-0.2868	-0.3763	0.0895	1	5
17280	2	20	30	53	28	463	-122.46	-0.2645	-0.3729	0.1085	1	5
17280	2	20	100	53	27	473	-149.13	-0.3153	-0.3664	0.0511	1	5
17280	2	25	3	49	23	342	-171.05	-0.5002	-0.3787	-0.1214	3	5
17280	2	25	4	50	28	393	-50.03	-0.1273	-0.3525	0.2252	2	5
17280	2	25	5	50	27	392	-63.05	-0.1608	-0.3552	0.1943	2	5
17280	2	25	6	50	25	369	-137.19	-0.3718	-0.3766	0.0048	1	5
17280	2	25	7	50	23	376	-180.46	-0.4800	-0.3599	-0.1200	0	5
17280	2	25	8	50	22	380	-203.03	-0.5343	-0.3710	-0.1633	0	5
17280	2	25	9	50	22	378	-238.93	-0.6321	-0.4112	-0.2208	0	5
17280	2	25	10	50	21	382	-206.44	-0.5404	-0.4030	-0.1374	0	5
17280	2	25	12	51	22	393	-197.57	-0.5027	-0.3901	-0.1126	1	5
17280	2	25	14	50	21	403	-210.60	-0.5226	-0.4099	-0.1127	2	5
17280	2	25	16	50	21	415	-235.72	-0.5680	-0.4366	-0.1314	2	5
17280	2	25	20	52	25	445	-118.62	-0.2666	-0.3693	0.1027	2	5
17280	2	25	25	52	26	442	-112.24	-0.2539	-0.3779	0.1239	3	5
17280	2	25	30	52	26	443	-100.36	-0.2265	-0.3750	0.1484	3	5
17280	2	25	100	52	25	442	-139.22	-0.3150	-0.3750	0.0600	2	5
17280	2	30	3	51	25	352	-148.06	-0.4206	-0.2555	-0.1652	2	5
17280	2	30	4	52	29	400	-49.12	-0.1228	-0.2355	0.1127	2	5
17280	2	30	5	52	28	407	-94.53	-0.2323	-0.2740	0.0418	2	5
17280	2	30	6	52	26	409	-154.74	-0.3783	-0.2949	-0.0834	1	5
17280	2	30	7	52	25	415	-161.52	-0.3892	-0.2730	-0.1162	2	5
17280	2	30	8	52	24	418	-177.35	-0.4243	-0.2774	-0.1469	2	5
17280	2	30	9	53	25	413	-206.32	-0.4996	-0.2774	-0.2221	1	5
17280	2	30	10	53	24	419	-291.87	-0.6966	-0.2800	-0.4166	0	5
17280	2	30	12	52	23	425	-230.96	-0.5434	-0.2665	-0.2770	0	5
17280	2	30	14	52	23	431	-227.47	-0.5278	-0.2830	-0.2448	0	5
17280	2	30	16	52	23	438	-214.03	-0.4887	-0.2848	-0.2039	0	5
17280	2	30	20	53	27	464	-113.39	-0.2444	-0.2799	0.0355	1	5
17280	2	30	25	53	27	454	-89.06	-0.1962	-0.2798	0.0836	2	5
17280	2	30	30	53	27	454	-89.06	-0.1962	-0.2769	0.0808	2	5
17280	2	30	100	53	25	463	-137.71	-0.2974	-0.2769	-0.0205	1	5
17280	2	40	3	51	25	355	-134.22	-0.3781	-0.2531	-0.1250	2	5
17280	2	40	4	52	29	406	-30.20	-0.0744	-0.2287	0.1543	2	5
17280	2	40	5	52	29	409	-55.96	-0.1368	-0.2614	0.1246	2	5
17280	2	40	6	52	27	404	-111.84	-0.2768	-0.2647	-0.0121	1	5
17280	2	40	7	52	26	410	-118.61	-0.2893	-0.2435	-0.0457	2	5
17280	2	40	8	52	25	423	-141.18	-0.3338	-0.2641	-0.0697	2	5
17280	2	40	9	53	26	418	-170.14	-0.4070	-0.2640	-0.1431	1	5
17280	2	40	10	53	25	417	-204.64	-0.4907	-0.2665	-0.2243	0	5
17280	2	40	12	52	25	411	-173.53	-0.4222	-0.2586	-0.1636	0	5
17280	2	40	14	52	24	431	-185.71	-0.4309	-0.2715	-0.1594	0	5
17280	2	40	16	52	24	438	-172.28	-0.3933	-0.2733	-0.1200	0	5
17280	2	40	20	53	28	464	-71.64	-0.1544	-0.2650	0.1106	1	5
17280	2	40	25	53	28	454	-47.31	-0.1042	-0.2649	0.1607	2	5
17280	2	40	30	53	28	454	-47.31	-0.1042	-0.2621	0.1579	2	5
17280	2	40	100	53	27	455	-87.58	-0.1925	-0.2621	0.0696	1	5
17280	2	60	3	51	25	352	-79.58	-0.2261	-0.2417	0.0156	3	5
17280	2	60	4	52	29	403	24.44	0.0606	-0.2090	0.2697	3	5
17280	2	60	5	52	29	405	1.77	0.0044	-0.2336	0.2380	3	5
17280	2	60	6	52	27	400	-54.11	-0.1353	-0.2302	0.0949	2	5
17280	2	60	7	52	26	406	-60.88	-0.1499	-0.2181	0.0681	3	5
17280	2	60	8	52	25	419	-83.45	-0.1992	-0.2494	0.0503	3	5
17280	2	60	9	53	26	414	-112.41	-0.2715	-0.2493	-0.0222	2	5
17280	2	60	10	53	25	413	-146.91	-0.3557	-0.2512	-0.1045	1	5
17280	2	60	12	52	25	407	-115.80	-0.2845	-0.2432	-0.0413	1	5
17280	2	60	14	52	24	427	-127.98	-0.2997	-0.2510	-0.0487	1	5
17280	2	60	16	52	24	434	-114.55	-0.2639	-0.2529	-0.0111	1	5
17280	2	60	20	53	28	460	-13.91	-0.0302	-0.2423	0.2121	2	5
17280	2	60	25	53	28	450	10.42	0.0232	-0.2422	0.2654	3	5
17280	2	60	30	53	28	450	10.42	0.0232	-0.2394	0.2625	3	5
17280	2	60	100	53	27	451	-45.28	-0.1004	-0.2394	0.1390	2	5
17280	2	99	3	51	25	352	-79.58	-0.2261	-0.2380	0.0119	3	5
17280	2	99	4	52	29	403	24.44	0.0606	-0.2055	0.2661	3	5
17280	2	99	5	52	29	405	1.77	0.0044	-0.2301	0.2345	3	5
17280	2	99	6	52	27	400	-54.11	-0.1353	-0.2302	0.0949	2	5
17280	2	99	7	52	26	406	-60.88	-0.1499	-0.2146	0.0647	3	5
17280	2	99	8	52	25	419	-83.45	-0.1992	-0.2288	0.0296	3	5
17280	2	99	9	53	26	414	-112.41	-0.2715	-0.2287	-0.0428	2	5
17280	2	99	10	53	25	413	-146.91	-0.3557	-0.2296	-0.1261	1	5
17280	2	99	12	52	25	407	-115.80	-0.2845	-0.2216	-0.0630	1	5
17280	2	99	14	52	24	427	-127.98	-0.2997	-0.2330	-0.0667	1	5
17280	2	99	16	52	24	434	-114.55	-0.2639	-0.2349	-0.0290	1	5
